Dia;Mês;Ano;Cepagri;IAC;Viracopos
25;5;1997;30.0;28.6;21.39
26;5;1997;31.5;29;22
27;5;1997;29.5;29;25
28;5;1997;31.0;30;24.5
29;5;1997;27.0;26;20
30;5;1997;27.4;26.4;20.22
31;5;1997;29.8;28.8;19.78
1;6;1997;26.8;25;20
2;6;1997;27.0;25;22.5
3;6;1997;28.6;28;22.5
4;6;1997;29.0;27.6;19.5
5;6;1997;29.2;27.2;19.39
6;6;1997;29.8;29;20
7;6;1997;29.4;28.2;29.61
8;6;1997;29.6;28.4;15
9;6;1997;28.6;28.2;19.22
10;6;1997;28.6;27.4;23
11;6;1997;27.4;29;24
12;6;1997;27.6;29;24
13;6;1997;28.0;29.4;26
14;6;1997;28.8;30;25.78
15;6;1997;27.0;27.8;21
16;6;1997;28.0;26.8;21
17;6;1997;28.0;27;21
18;6;1997;28.2;27;23.28
19;6;1997;28.6;27.2;27.28
20;6;1997;26.8;26.8;27.39
21;6;1997;27.0;27;27
22;6;1997;27.2;27;28
23;6;1997;28.4;27.6;28
24;6;1997;27.0;26;28
25;6;1997;23.0;22.8;27.78
26;6;1997;23.2;22.6;27
27;6;1997;21.8;21.6;27.5
28;6;1997;25.0;25.4;24
29;6;1997;25.8;26.6;24
30;6;1997;28.6;27.2;24.39
1;7;1997;29.2;27.8;21
2;7;1997;28.8;28.8;27
3;7;1997;20.2;21.2;27.78
4;7;1997;22.0;23.2;27.78
5;7;1997;20.8;22;27.72
6;7;1997;18.0;17.4;25
7;7;1997;23.0;26.4;26
8;7;1997;26.0;25;27
9;7;1997;17.6;17.4;27.39
10;7;1997;20.2;20.4;26
11;7;1997;19.6;20;26.11
12;7;1997;19.0;20;25.39
13;7;1997;19.2;20.2;27
14;7;1997;23.6;22.2;27
15;7;1997;21.2;20;27.39
16;7;1997;18.0;19;29
17;7;1997;17.0;16.8;27
18;7;1997;19.0;19.4;27
19;7;1997;19.8;20;27
20;7;1997;15.8;15.6;27
21;7;1997;20.0;19.4;26.78
22;7;1997;24.0;22.4;22
23;7;1997;25.6;24.4;22.22
24;7;1997;24.0;23;23.28
25;7;1997;24.0;25.4;23.28
26;7;1997;21.0;21.6;24
27;7;1997;16.8;16.6;24.22
28;7;1997;21.0;20;26.39
29;7;1997;21.2;20.4;27
30;7;1997;25.0;23.8;27
31;7;1997;28.0;27.4;28
1;8;1997;18.8;20.6;29
2;8;1997;26.0;27.4;30
3;8;1997;26.4;27.8;30
4;8;1997;28.6;27.6;29
5;8;1997;27.6;27;26.39
6;8;1997;28.0;26.6;27
7;8;1997;28.4;27.2;28
8;8;1997;23.0;23.6;28
9;8;1997;23.2;23.8;19.78
10;8;1997;24.4;24.6;19
11;8;1997;22.6;21.6;24
12;8;1997;21.6;21.6;25.22
13;8;1997;27.2;26.6;27.39
14;8;1997;28.0;27.2;30
15;8;1997;25.4;26.2;29.61
16;8;1997;23.0;23.4;29
17;8;1997;24.8;24.8;29
18;8;1997;26.0;25.4;29
19;8;1997;26.4;26.4;29.39
20;8;1997;26.0;26.2;30
21;8;1997;26.6;25.4;30
22;8;1997;25.6;25;30.22
23;8;1997;26.8;25.2;30.22
24;8;1997;27.0;25.8;23
25;8;1997;26.6;25.6;24
26;8;1997;28.0;27;28
27;8;1997;29.0;29;31
28;8;1997;29.2;26.8;31.61
29;8;1997;26.4;24.6;31.61
30;8;1997;27.6;26;31
31;8;1997;27.8;26.6;31
1;9;1997;15.0;19.2;30.78
2;9;1997;22.6;20.4;31
3;9;1997;23.6;23.2;31
4;9;1997;24.5;24;32
5;9;1997;24.8;23.2;32
6;9;1997;24.0;23.4;29.89
7;9;1997;24.2;24.2;30
8;9;1997;26.8;25.8;33
9;9;1997;27.8;26.6;36
10;9;1997;26.4;25.4;31.22
11;9;1997;28.6;27.6;31.22
12;9;1997;28.8;28.4;29
13;9;1997;30.2;29.8;34
14;9;1997;29.8;28.4;33.78
15;9;1997;26.6;25.4;26
16;9;1997;19.0;19;25.39
17;9;1997;28.2;26.4;28
18;9;1997;28.4;27.2;28.39
19;9;1997;20.2;20.6;30
20;9;1997;19.8;18.8;29.61
21;9;1997;20.6;19.4;23
22;9;1997;26.2;23.8;24
23;9;1997;26.0;25.4;29
24;9;1997;28.4;27.8;32
25;9;1997;30.2;28.8;31.61
26;9;1997;29.8;28.4;26.72
27;9;1997;28.2;28.4;26
28;9;1997;28.8;27.8;31
29;9;1997;29.4;28.2;30.61
30;9;1997;30.6;29;29.28
1;10;1997;31.2;30;28.61
2;10;1997;25.0;24.2;25
3;10;1997;31.4;30;25.39
4;10;1997;25.0;23.4;31
5;10;1997;23.8;21.8;33.61
6;10;1997;24.6;23.2;33.61
7;10;1997;28.6;27.8;28.22
8;10;1997;32.0;31;26
9;10;1997;31.4;29.8;32
10;10;1997;31.2;30.2;32
11;10;1997;31.4;30.4;33
12;10;1997;31.6;30.2;33
13;10;1997;31.6;30;36
14;10;1997;31.6;30.4;33
15;10;1997;32.0;30.8;36
16;10;1997;32.4;31.2;23
17;10;1997;32.0;31.2;23
18;10;1997;29.6;28.4;25.61
19;10;1997;31.8;29.2;27
20;10;1997;33.6;32.6;27.61
21;10;1997;37.0;35.4;22
22;10;1997;32.4;31;25
23;10;1997;26.4;25.2;26.39
24;10;1997;30.0;28.4;29
25;10;1997;34.0;33.4;28
26;10;1997;23.2;24;23
27;10;1997;25.0;24;29
28;10;1997;25.6;24.8;32
29;10;1997;29.6;28;35
30;10;1997;27.0;25.8;33
31;10;1997;30.2;29.4;31
1;11;1997;26.0;25;33
2;11;1997;23.4;22.8;33
3;11;1997;24.0;24;31.39
4;11;1997;28.8;28;30
5;11;1997;32.6;31.2;33
6;11;1997;27.4;22.8;29.22
7;11;1997;22.4;26.6;31
8;11;1997;27.2;28;32
9;11;1997;31.2;30.4;34
10;11;1997;31.2;30.4;37
11;11;1997;29.6;29;37
12;11;1997;23.4;22.6;36.22
13;11;1997;26.0;25.5;32
14;11;1997;23.4;23.2;32.22
15;11;1997;32.0;30.8;29.39
16;11;1997;33.8;33;27.22
17;11;1997;30.6;30;27.22
18;11;1997;24.6;23.8;23
19;11;1997;28.0;26.8;22.78
20;11;1997;32.2;31;30
21;11;1997;32.0;31.2;32
22;11;1997;33.4;32.2;32
23;11;1997;24.0;33;31.22
24;11;1997;35.6;34;31.39
25;11;1997;34.0;33.2;30
26;11;1997;36.0;35.8;25
27;11;1997;23.6;24;26
28;11;1997;22.8;23;24.5
29;11;1997;26.2;26.4;26
30;11;1997;28.0;28.2;29
1;12;1997;22.8;20;26
2;12;1997;26.4;26.6;26
3;12;1997;27.0;25;29
4;12;1997;27.2;26.6;24
5;12;1997;30.6;29.8;30
6;12;1997;28.0;28.4;33
7;12;1997;24.0;23.6;29
8;12;1997;29.6;29.4;29
9;12;1997;32.6;31.6;30
10;12;1997;35.4;33.8;24
11;12;1997;33.2;33.4;31
12;12;1997;30.8;30.8;32
13;12;1997;34.0;32.8;32
14;12;1997;32.8;33.2;30.61
15;12;1997;32.0;31;30.39
16;12;1997;31.8;31;29
17;12;1997;34.2;33.4;25.5
18;12;1997;30.4;29.4;28
19;12;1997;31.0;30.8;31
20;12;1997;31.8;31.4;32
21;12;1997;34.4;34;32.39
22;12;1997;36.8;36;34
23;12;1997;36.4;35.4;35
24;12;1997;36.2;31.8;35
25;12;1997;33.2;32.4;35
26;12;1997;32.2;29.8;33
27;12;1997;27.4;27.8;33.72
28;12;1997;27.8;27.6;33.72
29;12;1997;28.2;26.6;33.28
30;12;1997;23.6;23;33
31;12;1997;25.4;25.6;33
1;1;1998;29.8;29.4;33.61
2;1;1998;31.4;31.8;34
3;1;1998;29.2;29;32
4;1;1998;31.0;30.8;31
5;1;1998;30.0;30;33
6;1;1998;29.8;28.4;34
7;1;1998;26.2;25.8;29
8;1;1998;25.2;24.2;29
9;1;1998;21.8;22.2;23
10;1;1998;28.8;27.6;26.22
11;1;1998;29.6;28.4;30.39
12;1;1998;26.0;25.6;32
13;1;1998;27.4;26;32
14;1;1998;29.4;28.8;29.39
15;1;1998;24.1;23;31
16;1;1998;30.2;30;29
17;1;1998;32.2;31.8;28
18;1;1998;29.8;29.2;32
19;1;1998;30.0;29.2;32
20;1;1998;30.0;29.2;31
21;1;1998;32.2;31;32
22;1;1998;31.4;31.2;33
23;1;1998;31.0;31.8;33
24;1;1998;30.0;30;33.22
25;1;1998;29.8;30;33
26;1;1998;29.4;28.4;34
27;1;1998;31.0;30.4;34
28;1;1998;27.0;26.6;34
29;1;1998;28.6;27.8;32
30;1;1998;30.2;30.8;34
31;1;1998;32.0;31.6;34
1;2;1998;32.2;31.8;33.61
2;2;1998;33.8;33.4;34
3;2;1998;34.4;34.2;34
4;2;1998;34.6;35;34.61
5;2;1998;32.4;32.4;33
6;2;1998;32.6;32.4;33
7;2;1998;32.6;32.8;32.22
8;2;1998;32.8;32.4;32.39
9;2;1998;30.2;31.4;32
10;2;1998;30.8;32.4;32
11;2;1998;30.6;32.2;31.61
12;2;1998;32.2;33.4;25
13;2;1998;32.0;33.2;22.5
14;2;1998;30.8;31.6;26
15;2;1998;30.6;31.4;28
16;2;1998;34.2;33;28
17;2;1998;32.6;32;27.78
18;2;1998;32.0;29.2;31
19;2;1998;24.0;22.6;32.22
20;2;1998;22.0;22.4;31
21;2;1998;25.6;21.4;31
22;2;1998;31.2;30.8;31
23;2;1998;32.4;31.6;31.22
24;2;1998;31.0;29.6;31.39
25;2;1998;31.0;29.4;29
26;2;1998;32.0;30.6;30
27;2;1998;27.0;28.2;30
28;2;1998;28.2;28;29
1;3;1998;31.6;31.4;29
2;3;1998;31.6;31.6;30
3;3;1998;32.0;31.2;31.39
4;3;1998;33.4;32.4;32
5;3;1998;33.6;32.4;31.61
6;3;1998;32.8;32.4;33
7;3;1998;32.6;32.6;34
8;3;1998;30.4;30.2;33.61
9;3;1998;33.4;32.2;33.61
10;3;1998;34.0;32.6;33.22
11;3;1998;32.8;32.2;33
12;3;1998;32.4;31.6;33.39
13;3;1998;33.0;32.6;32
14;3;1998;34.2;33.2;32.28
15;3;1998;33.8;32.8;32
16;3;1998;34.4;33.8;27
17;3;1998;33.4;32.8;26.39
18;3;1998;35.0;33.4;27.39
19;3;1998;33.6;32.8;29
20;3;1998;32.0;31.8;31.78
21;3;1998;32.8;32.6;31
22;3;1998;31.8;33.2;31
23;3;1998;32.6;31;29
24;3;1998;32.2;31.2;32
25;3;1998;27.2;26;31.61
26;3;1998;24.0;24;28
27;3;1998;21.0;21.2;28
28;3;1998;26.2;26.2;30
29;3;1998;28.0;27.8;31.78
30;3;1998;24.0;23.4;31.78
31;3;1998;29.6;27;30
1;4;1998;31.0;29.8;27
2;4;1998;33.0;32;25
3;4;1998;31.8;31.4;23.22
4;4;1998;31.0;31;23.22
5;4;1998;30.8;31;23.22
6;4;1998;30.6;31.4;30
7;4;1998;28.4;28.4;30
8;4;1998;28.2;27;29
9;4;1998;29.2;28.6;28.78
10;4;1998;29.4;28.8;28
11;4;1998;27.0;27.8;31
12;4;1998;29.8;29.4;32
13;4;1998;31.0;30.2;32.39
14;4;1998;32.0;31.2;31.61
15;4;1998;31.8;30.4;32.5
16;4;1998;32.0;30.8;32.5
17;4;1998;32.4;32.4;31.78
18;4;1998;33.0;32.8;28.5
19;4;1998;33.6;33.4;25
20;4;1998;33.0;33;27
21;4;1998;33.6;32.2;31
22;4;1998;33.2;32;33
23;4;1998;33.0;32;31.78
24;4;1998;32.6;31.2;31.61
25;4;1998;31.2;30;28
26;4;1998;31.0;27.6;28
27;4;1998;28.0;27.2;29
28;4;1998;27.8;27.2;24
29;4;1998;28.2;27.4;24
30;4;1998;30.0;29.4;23.78
1;5;1998;31.6;30.6;22.39
2;5;1998;30.2;30.6;24
3;5;1998;31.0;28.4;24
4;5;1998;28.2;28.6;19.78
5;5;1998;29.8;31;22
6;5;1998;32.6;28.2;22
7;5;1998;29.0;27.6;22
8;5;1998;28.0;28.6;23
9;5;1998;28.2;29.6;25
10;5;1998;29.0;30.8;26
11;5;1998;31.0;26.2;26
12;5;1998;27.0;29.4;27.5
13;5;1998;29.2;27.4;28
14;5;1998;25.2;25.6;28
15;5;1998;24.0;23.2;27.61
16;5;1998;23.0;23.6;21.22
17;5;1998;24.0;24.8;21.22
18;5;1998;30.0;28.8;22
19;5;1998;24.5;24;25
20;5;1998;28.5;28;27
21;5;1998;25.0;25.4;27.11
22;5;1998;28.2;28.4;28
23;5;1998;30.8;30.8;28
24;5;1998;31.2;31.8;28.22
25;5;1998;31.5;31.4;28.39
26;5;1998;32.2;31.4;28.39
27;5;1998;32.6;31.8;26.61
28;5;1998;32.0;32;23.61
29;5;1998;28.8;28.6;23
30;5;1998;24.6;25;20
31;5;1998;25.0;25;21
1;6;1998;27.0;28;22.39
2;6;1998;30.4;30.6;23
3;6;1998;32.6;31.6;22
4;6;1998;32.4;31.2;21.89
5;6;1998;30.0;30.2;21.39
6;6;1998;28.2;28.6;25
7;6;1998;25.0;25.2;25
8;6;1998;30.6;29.4;24.61
9;6;1998;23.4;25.8;24
10;6;1998;26.0;24.8;26
11;6;1998;22.2;22.2;25
12;6;1998;21.8;21;24.61
13;6;1998;23.0;23.6;22
14;6;1998;20.8;21;24
15;6;1998;20.4;17.8;24
16;6;1998;24.0;22.8;23.78
17;6;1998;24.0;23.6;25
18;6;1998;22.0;22.8;27.22
19;6;1998;22.4;22.8;27.22
20;6;1998;24.6;25.6;21.11
21;6;1998;24.2;25.4;22.11
22;6;1998;26.6;26;23.22
23;6;1998;27.6;26.8;26
24;6;1998;28.2;27;25.89
25;6;1998;28.0;27.8;22.22
26;6;1998;25.6;27;22
27;6;1998;21.0;22.2;25
28;6;1998;20.2;20.8;25
29;6;1998;23.0;23;25
30;6;1998;26.4;26;25
1;7;1998;28.0;26.7;27
2;7;1998;28.4;27.4;27
3;7;1998;26.8;27.6;27
4;7;1998;27.0;27.8;25.61
5;7;1998;27.2;27.8;25.78
6;7;1998;28.4;27.6;25.78
7;7;1998;27.0;27.6;27
8;7;1998;23.4;23.2;28
9;7;1998;24.0;23.4;28.78
10;7;1998;18.8;19.2;18.61
11;7;1998;20.0;19.8;18.28
12;7;1998;21.4;21.4;18.28
13;7;1998;24.2;22.6;20
14;7;1998;24.0;23.4;22
15;7;1998;23.2;22.2;24
16;7;1998;22.2;22;16
17;7;1998;21.4;22;26
18;7;1998;25.0;24.6;27
19;7;1998;24.0;24.8;27.22
20;7;1998;23.4;23;23
21;7;1998;23.0;24;29.22
22;7;1998;25.8;26.4;29.28
23;7;1998;24.2;25.6;27.89
24;7;1998;19.8;21;26.78
25;7;1998;22.0;23;26
26;7;1998;24.2;25;28
27;7;1998;24.6;24.2;29
28;7;1998;23.5;23.8;29
29;7;1998;26.4;26.2;29
30;7;1998;28.4;27.6;29
31;7;1998;19.8;23.2;26
1;8;1998;20.6;22.2;27
2;8;1998;23.0;24;26.5
3;8;1998;25.0;24.8;24.5
4;8;1998;26.8;25.6;29
5;8;1998;23.6;27.4;29
6;8;1998;17.0;19.2;22.72
7;8;1998;23.0;22.8;23
8;8;1998;24.2;24.6;24
9;8;1998;25.4;25.4;23.61
10;8;1998;24.8;24.6;23.22
11;8;1998;24.4;25.2;27.5
12;8;1998;26.4;26.2;28
13;8;1998;27.2;26.8;31.5
14;8;1998;26.0;26.4;31.5
15;8;1998;25.8;26.4;32
16;8;1998;25.2;25.8;29
17;8;1998;25.4;24.8;31
18;8;1998;27.0;25.8;30.78
19;8;1998;28.0;25;29.28
20;8;1998;18.0;22.2;30
21;8;1998;16.8;18.6;31
22;8;1998;18.0;20;31.39
23;8;1998;17.2;19.2;29.11
24;8;1998;20.0;24.8;31
25;8;1998;23.2;22.8;31.5
26;8;1998;24.0;23.8;32
27;8;1998;24.2;24;31.78
28;8;1998;24.8;25.2;26.22
29;8;1998;26.8;27.6;25.89
30;8;1998;20.2;20.6;19
31;8;1998;23.4;21.8;25
1;9;1998;30.6;30;27
2;9;1998;29.0;28.6;28.22
3;9;1998;28.4;28;30
4;9;1998;26.2;27.4;30.22
5;9;1998;26.8;27.2;21
6;9;1998;27.8;29;24
7;9;1998;29.6;29.4;25
8;9;1998;29.8;29.4;22.22
9;9;1998;29.8;29.8;22
10;9;1998;22.0;22.4;25
11;9;1998;26.4;26.8;32
12;9;1998;26.0;27.2;33
13;9;1998;17.4;23.2;33
14;9;1998;26.0;25.4;26
15;9;1998;29.5;29.6;27
16;9;1998;24.4;24.4;27.39
17;9;1998;20.8;21;34
18;9;1998;22.8;24.4;34.39
19;9;1998;24.0;24.6;25
20;9;1998;20.2;22;24.89
21;9;1998;24.0;23.8;23
22;9;1998;28.2;28.2;23
23;9;1998;29.8;29.2;24
24;9;1998;32.4;32.4;29
25;9;1998;30.0;31.6;29
26;9;1998;31.6;32.4;30
27;9;1998;29.8;30.6;31
28;9;1998;31.6;31;31.22
29;9;1998;31.4;30.6;22
30;9;1998;25.6;25.8;22.22
1;10;1998;30.8;30.4;24
2;10;1998;32.2;32.4;25
3;10;1998;28.6;29.6;30
4;10;1998;29.2;30;32
5;10;1998;31.6;31.8;32
6;10;1998;31.8;31.6;29
7;10;1998;32.4;32.6;28.72
8;10;1998;29.4;31.6;25
9;10;1998;25.8;27;25
10;10;1998;25.4;26;27
11;10;1998;20.8;23.4;26.78
12;10;1998;28.4;26.6;25.22
13;10;1998;27.8;28.2;27
14;10;1998;28.8;28.8;29
15;10;1998;31.0;31;31
16;10;1998;29.0;30;31
17;10;1998;20.2;24.2;26
18;10;1998;23.8;25;26
19;10;1998;25.0;26.8;26
20;10;1998;26.4;26;29
21;10;1998;22.2;22.6;30.61
22;10;1998;24.8;25.4;31
23;10;1998;31.2;32.8;32
24;10;1998;32.0;33.2;31.78
25;10;1998;31.4;33.4;27.22
26;10;1998;29.4;28.6;27.5
27;10;1998;29.2;29;23.78
28;10;1998;28.8;28.2;28.61
29;10;1998;35.2;34.8;30
30;10;1998;32.0;33;29.61
31;10;1998;25.8;26.8;23
1;11;1998;21.8;21.2;28.39
2;11;1998;24.4;23.2;25.61
3;11;1998;24.0;23.8;25.61
4;11;1998;25.5;25.4;27.22
5;11;1998;32.0;30;30
6;11;1998;29.6;30.6;32
7;11;1998;29.8;30.8;33
8;11;1998;31.2;32;33
9;11;1998;23.0;22.4;31
10;11;1998;21.8;21.8;23
11;11;1998;22.8;22.8;22.78
12;11;1998;24.6;25;27
13;11;1998;25.2;26.8;27
14;11;1998;29.2;30.6;28
15;11;1998;31.4;32.8;28
16;11;1998;26.49;28.4;31
17;11;1998;30.6;29.8;33.22
18;11;1998;22.4;25.4;33.22
19;11;1998;25.6;25.2;31
20;11;1998;22.8;23.8;28
21;11;1998;26.0;27.2;29
22;11;1998;22.4;23.8;29
23;11;1998;24.6;25.4;29.22
24;11;1998;28.0;28.2;32
25;11;1998;29.6;29.6;35
26;11;1998;31.2;30.8;32
27;11;1998;22.0;24.8;26
28;11;1998;24.6;26.2;32
29;11;1998;22.2;23;33
30;11;1998;28.4;26.8;31
1;12;1998;29.6;28.6;33
2;12;1998;30.0;29.8;33
3;12;1998;31.0;30.6;35
4;12;1998;31.4;31;35
5;12;1998;26.4;26.8;30
6;12;1998;28.4;28.4;29
7;12;1998;24.2;23.4;30
8;12;1998;25.6;25.2;33
9;12;1998;29.2;28;33.11
10;12;1998;30.2;30.4;31.61
11;12;1998;20.8;21.6;24.72
12;12;1998;20.4;21.8;30
13;12;1998;24.2;26.4;32
14;12;1998;27.6;26.6;33
15;12;1998;24.4;26;26
16;12;1998;27.3;27.2;29.39
17;12;1998;31.0;30.6;29.39
18;12;1998;31.4;32.4;28
19;12;1998;32.8;33;30
20;12;1998;29.8;30.8;31
21;12;1998;31.4;30.8;33
22;12;1998;24.2;23.4;28
23;12;1998;23.2;23;28.11
24;12;1998;27.0;27.6;25.5
25;12;1998;25.4;26.6;24
26;12;1998;27.4;27.6;29
27;12;1998;29.6;29.6;29.72
28;12;1998;32.2;31.6;29.72
29;12;1998;33.0;33;28.72
30;12;1998;32.4;32.2;30
31;12;1998;25.4;25.2;31
1;1;1999;28.6;28.4;28
2;1;1999;29.8;29.8;28
3;1;1999;28.2;28.2;31
4;1;1999;30.0;29.6;30.5
5;1;1999;32.0;32.4;29
6;1;1999;34.4;34.6;22
7;1;1999;32.4;32.4;25
8;1;1999;25.6;26;29
9;1;1999;31.0;31.6;30.5
11;1;1999;33.0;32.2;29.61
12;1;1999;32.0;32.2;29.61
13;1;1999;32.4;32.8;29.39
14;1;1999;33.4;33.4;28
15;1;1999;36.0;35.4;26
16;1;1999;30.2;30;27
17;1;1999;23.4;23;30
18;1;1999;28.4;29;33
19;1;1999;30.0;30.6;35
20;1;1999;33.2;33.2;35
21;1;1999;32.2;32;35
22;1;1999;31.0;30.2;34
23;1;1999;27.2;28.2;33.78
24;1;1999;29.4;30.2;33.78
25;1;1999;31.8;31.6;33
26;1;1999;32.4;33;33
27;1;1999;26.0;25.4;33
28;1;1999;30.4;29.8;31
29;1;1999;26.2;25.2;30.78
30;1;1999;27.4;28.2;29.22
31;1;1999;28.6;29.4;26
1;2;1999;30.2;31;28
2;2;1999;33.2;33;31
3;2;1999;29.2;28.6;31.39
4;2;1999;25.3;26.6;33
5;2;1999;25.3;24.8;33
6;2;1999;23.0;23;33
7;2;1999;29.5;28.4;31
8;2;1999;29.5;28.6;30.78
9;2;1999;30.3;30;28.78
10;2;1999;25.9;26.8;28.78
11;2;1999;29.0;29;29
12;2;1999;31.2;31.2;31
13;2;1999;26.0;27.2;32.78
14;2;1999;27.5;27.4;32.78
15;2;1999;30.7;30.2;32
16;2;1999;30.2;27.8;32.89
17;2;1999;29.8;29.6;29
18;2;1999;22.4;22.4;32.39
19;2;1999;24.0;24.4;32.39
20;2;1999;28.6;29.2;30
21;2;1999;30.4;31;29.61
22;2;1999;32.0;30.8;28.39
23;2;1999;31.0;30.8;30
24;2;1999;30.4;30.2;30.28
25;2;1999;29.0;29.4;28.11
26;2;1999;30.0;30;29
27;2;1999;25.0;25.2;28.78
28;2;1999;27.4;27.8;30
1;3;1999;29.6;29.8;30.39
2;3;1999;34.5;33.4;30
3;3;1999;34.8;34;31
4;3;1999;35.4;34.8;29.61
5;3;1999;34.4;34.4;30
6;3;1999;35.0;34.2;30.39
7;3;1999;32.4;32.6;32
8;3;1999;33.8;32.6;31.89
9;3;1999;33.4;33.2;32
10;3;1999;33.4;32.2;32
11;3;1999;27.3;27.4;32
12;3;1999;30.4;29.8;26
13;3;1999;29.8;29.8;28
14;3;1999;26.4;27.4;27.5
15;3;1999;26.0;24.6;28
16;3;1999;29.5;29.4;30
17;3;1999;31.0;31.8;30
18;3;1999;31.8;31;31
19;3;1999;33.6;32.2;30
20;3;1999;32.4;32.8;32
21;3;1999;30.0;30.2;33
22;3;1999;30.6;30;33
23;3;1999;27.4;26.8;31
24;3;1999;29.4;28.2;28
25;3;1999;25.6;25.6;33
26;3;1999;28.6;27.8;31.39
27;3;1999;30.4;30.4;38
28;3;1999;32.0;31.4;33
29;3;1999;30.6;30.4;32
30;3;1999;32.4;31.6;32
31;3;1999;33.0;31;31.78
1;4;1999;29.4;29;31
2;4;1999;32.8;31.8;32
3;4;1999;31.8;31.8;32
4;4;1999;28.8;28.8;29
5;4;1999;29.2;29.8;31
6;4;1999;26.8;26.4;31
7;4;1999;30.4;29.4;31
8;4;1999;29.6;29;30.22
9;4;1999;28.8;28;28
10;4;1999;26.8;27.2;27
11;4;1999;26.2;26.2;28
12;4;1999;28.6;28.8;29
13;4;1999;27.8;27;28.78
14;4;1999;31.6;31;30.22
15;4;1999;31.8;30;30.22
16;4;1999;30.4;29;24.78
17;4;1999;30.8;30;21.78
18;4;1999;30.2;30.6;21.28
19;4;1999;32.0;30.4;26
20;4;1999;30.4;29.2;27
21;4;1999;32.4;30.8;29
22;4;1999;32.6;30.8;28.5
23;4;1999;25.4;27;27.61
24;4;1999;25.4;25.8;27.5
25;4;1999;27.6;27.4;28
26;4;1999;27.0;26.6;27.5
27;4;1999;29.6;28;27
28;4;1999;30.2;29.8;27
29;4;1999;30.8;29.8;28
30;4;1999;31.6;30;29
1;5;1999;31.0;30.8;29
2;5;1999;31.6;31.4;28
3;5;1999;33.0;32;28.61
4;5;1999;31.6;30.8;29
5;5;1999;27.8;26.8;29.22
6;5;1999;28.2;27;29.22
7;5;1999;32.0;31;26.22
8;5;1999;32.0;31.8;24
9;5;1999;32.6;31.8;25.22
10;5;1999;33.2;32.8;26.5
11;5;1999;31.6;30;26.5
12;5;1999;31.6;31.6;25
13;5;1999;31.4;30.8;24.78
14;5;1999;31.8;31.8;21
15;5;1999;31.2;31.6;21.28
16;5;1999;33.0;32.4;24.28
17;5;1999;30.6;30.2;25
18;5;1999;32.4;31.2;26
19;5;1999;32.0;31.4;25.89
20;5;1999;31.6;30.4;25.89
21;5;1999;29.6;28.4;21
22;5;1999;27.2;26.8;21.22
23;5;1999;26.4;26.6;25
24;5;1999;28.8;28;24.78
25;5;1999;29.2;28;23.5
26;5;1999;28.6;26.8;26
27;5;1999;30.8;29.6;26.39
28;5;1999;24.2;24;26
29;5;1999;21.4;21.8;28.61
30;5;1999;20.8;20;28.61
31;5;1999;21.2;19.6;20.22
1;6;1999;26.0;25;24
2;6;1999;27.2;27;26
3;6;1999;28.8;27;26
4;6;1999;29.2;28;26.22
5;6;1999;27.4;27;24
6;6;1999;26.8;26;23.78
7;6;1999;27.2;27;22
8;6;1999;27.58;26.8;21.72
9;6;1999;26.4;26;26
10;6;1999;28.4;27;26
11;6;1999;28.6;27.6;25
12;6;1999;28.0;27.6;25
13;6;1999;28.4;28.4;25
14;6;1999;27.8;27.2;22.78
15;6;1999;29.0;27.8;21
16;6;1999;29.4;28;20.78
17;6;1999;29.8;29;24
18;6;1999;26.6;26;26.39
19;6;1999;23.2;23;27
20;6;1999;24.8;23.8;23.22
21;6;1999;25.6;25.2;21
22;6;1999;27.4;25.8;21
23;6;1999;25.2;24.2;22.39
24;6;1999;25.2;25;25
25;6;1999;23.0;22;26
26;6;1999;20.6;21.2;24.22
27;6;1999;21.8;21.8;27
28;6;1999;24.6;23.8;27
29;6;1999;25.4;24.6;28
30;6;1999;26.4;25;27.78
1;7;1999;26.4;25.4;23
2;7;1999;20.4;21.8;25.78
3;7;1999;20.0;20;27
4;7;1999;22.2;22;27
5;7;1999;24.8;24.2;27.22
6;7;1999;24.6;23.5;23
7;7;1999;24.2;23.4;23.22
8;7;1999;26.4;25.6;25
9;7;1999;26.8;25.6;25
10;7;1999;24.8;25;23
11;7;1999;27.8;28;23.39
12;7;1999;21.8;22.6;23
13;7;1999;18.4;18.6;24.39
14;7;1999;24.4;23.2;26
15;7;1999;25.8;25.2;28
16;7;1999;26.2;25;28.22
17;7;1999;26.0;25;28.61
18;7;1999;24.8;24.6;28.61
19;7;1999;17.2;18.4;29
20;7;1999;23.2;22;29
21;7;1999;27.4;25;29.22
22;7;1999;27.2;25.2;26.61
23;7;1999;25.6;25.4;24.39
24;7;1999;24.8;24;24.78
25;7;1999;26.0;24.8;28
26;7;1999;24.4;23.8;28
27;7;1999;20.8;19.4;29.39
28;7;1999;21.0;20.6;29.39
29;7;1999;20.8;19.6;28.39
30;7;1999;24.2;24.2;29
31;7;1999;25.8;26;24
1;8;1999;23.8;23.8;25.22
2;8;1999;16.8;18.6;26
3;8;1999;21.8;20.2;25.61
4;8;1999;21.0;19.4;25
5;8;1999;23.0;22.2;26
6;8;1999;25.6;24.4;27
7;8;1999;25.8;25.8;30
8;8;1999;24.8;23.8;30
9;8;1999;26.6;26.6;26.78
10;8;1999;27.8;27;29
11;8;1999;29.2;28;30
12;8;1999;23.8;23;30
13;8;1999;24.4;23.4;30.11
