Dia,Mês,Ano,Cepagri,IAC
7,9,1991,11.2,12
8,9,1991,13.8,13.2
9,9,1991,14.8,14
10,9,1991,13.6,13.8
11,9,1991,13.8,14.4
12,9,1991,13.8,13.6
13,9,1991,11,12
14,9,1991,12.4,13
15,9,1991,16.2,14
16,9,1991,17.6,16.8
17,9,1991,16.2,16.6
18,9,1991,19.2,17.2
19,9,1991,17.8,17.4
20,9,1991,14.6,15
21,9,1991,14.6,13.8
22,9,1991,15.2,15
23,9,1991,18.4,16.4
24,9,1991,17,17
25,9,1991,15.6,15.4
26,9,1991,14,14.4
27,9,1991,13,13.8
28,9,1991,17,15.2
29,9,1991,19.4,17.4
30,9,1991,20,18.8
1,10,1991,16,15.8
2,10,1991,16.2,15.8
3,10,1991,18.2,16
4,10,1991,16.2,15.8
5,10,1991,17.8,16.8
6,10,1991,19.8,17.6
7,10,1991,16.8,15.4
8,10,1991,14.4,14.2
9,10,1991,15.4,14
10,10,1991,16.6,17.2
11,10,1991,13.6,13.2
12,10,1991,14.2,13.4
13,10,1991,15.4,14.4
14,10,1991,16,16.2
15,10,1991,18,18
16,10,1991,18.4,18.2
17,10,1991,20.2,18.2
18,10,1991,17.8,17.4
19,10,1991,16.8,16.2
20,10,1991,18.6,17.8
21,10,1991,19.2,18.6
22,10,1991,17,16.6
23,10,1991,17,17
24,10,1991,16.6,17
25,10,1991,19,16.8
26,10,1991,18.8,17.6
27,10,1991,20,18.2
28,10,1991,17.8,17
29,10,1991,17.8,17.2
30,10,1991,18,17.4
31,10,1991,20,18.2
1,11,1991,17.8,17.2
2,11,1991,17.6,16.8
3,11,1991,15.8,15.6
4,11,1991,17,16
5,11,1991,17,17
6,11,1991,14.8,14.8
7,11,1991,16.8,16
8,11,1991,22,19.2
9,11,1991,19.8,18.8
10,11,1991,18.6,17
11,11,1991,18,17.4
12,11,1991,19.4,18
13,11,1991,19,18.8
14,11,1991,19,19.4
15,11,1991,20,19.4
16,11,1991,19.8,18.2
17,11,1991,18.4,19.4
18,11,1991,18.4,18.2
19,11,1991,18.6,18
20,11,1991,18.6,19.2
21,11,1991,16,16
22,11,1991,17.2,17
23,11,1991,18.6,17.4
24,11,1991,19.6,18.6
25,11,1991,21,20
26,11,1991,18.8,18.4
27,11,1991,22.4,19
28,11,1991,18.2,18.2
29,11,1991,19.2,18.4
30,11,1991,19.8,18.4
1,12,1991,20,19.2
2,12,1991,17,15.6
3,12,1991,15.2,15.2
4,12,1991,16.4,15.4
5,12,1991,20,16.2
6,12,1991,21.2,20.4
7,12,1991,21.6,19.6
8,12,1991,21.2,20.4
9,12,1991,21.8,21
10,12,1991,21.6,21
11,12,1991,19.4,18.8
12,12,1991,19.8,19.2
13,12,1991,20.4,19.6
14,12,1991,21.8,20.6
15,12,1991,22.8,21
16,12,1991,21.4,20
17,12,1991,20.2,20
18,12,1991,19.4,18.8
19,12,1991,20,19.4
20,12,1991,22,19.2
21,12,1991,19,19.6
22,12,1991,20.6,19.4
23,12,1991,20,20.4
24,12,1991,21,20.4
25,12,1991,20.6,20
26,12,1991,21.8,20
27,12,1991,20,19.6
28,12,1991,17,16.2
29,12,1991,18,17.2
30,12,1991,19.8,17.6
31,12,1991,19.4,18.8
1,1,1992,19.6,19
2,1,1992,19.8,19.2
3,1,1992,21.6,19.6
4,1,1992,21.6,20.8
5,1,1992,21.4,14.4
6,1,1992,18,18.2
7,1,1992,16.8,17
9,1,1992,15.8,16.4
10,1,1992,19.4,18.8
11,1,1992,18.4,17.2
13,1,1992,19.6,18.6
14,1,1992,20,19.2
15,1,1992,19.8,18.6
16,1,1992,20,19.8
17,1,1992,19.6,19.6
18,1,1992,22.4,19.4
20,1,1992,20.4,20.2
21,1,1992,20.6,19.6
22,1,1992,19.8,18.8
10,2,1992,20.4,19
11,2,1992,19.6,19.4
18,2,1992,19.8,19.4
2,3,1992,19.4,19
6,3,1992,18.2,17.6
7,3,1992,19.8,18
8,3,1992,20,18.8
9,3,1992,20.8,18.6
10,3,1992,20,20.4
11,3,1992,21.2,20.4
12,3,1992,21.2,20.6
13,3,1992,21.4,21
14,3,1992,21.4,20.6
15,3,1992,22.6,20.4
16,3,1992,21,20.2
17,3,1992,19.4,19
18,3,1992,21.6,19.6
19,3,1992,20.2,20.4
20,3,1992,20,20
21,3,1992,20.8,20.2
22,3,1992,20.6,20.2
23,3,1992,21,20.4
24,3,1992,19.2,19
25,3,1992,18.8,19.2
26,3,1992,19.2,20
27,3,1992,18.4,18
28,3,1992,19.6,19.8
29,3,1992,19,18.8
30,3,1992,19.8,19.4
31,3,1992,19.6,20
1,4,1992,20.2,20.2
2,4,1992,17,18.2
3,4,1992,17.6,17.6
4,4,1992,18.8,17.8
5,4,1992,19.4,19
6,4,1992,20.2,19.6
7,4,1992,20.2,20.4
8,4,1992,19.4,19
9,4,1992,19.4,19
10,4,1992,19.6,19.4
11,4,1992,19,18.6
12,4,1992,17,16.4
13,4,1992,17.4,16.8
14,4,1992,20,17.4
15,4,1992,19.8,18.4
16,4,1992,19.4,18.1
17,4,1992,19.2,19
18,4,1992,19,18.8
19,4,1992,17.6,17.4
20,4,1992,17.6,18
21,4,1992,19.8,18
22,4,1992,18.8,18.6
23,4,1992,18.4,17.8
24,4,1992,18.6,18
25,4,1992,19.4,19
26,4,1992,19.4,19.2
27,4,1992,20,19.4
28,4,1992,20,19.6
29,4,1992,20,19.6
30,4,1992,18,17.6
1,5,1992,18.2,18
2,5,1992,18.4,18.2
3,5,1992,19,19.6
4,5,1992,19.8,19.8
5,5,1992,19.4,19
6,5,1992,19.6,19.2
7,5,1992,18.6,17.8
8,5,1992,19.6,17.4
9,5,1992,18.8,18.4
10,5,1992,18.6,18.8
11,5,1992,20,19.4
12,5,1992,19.2,18.8
13,5,1992,17.4,17.2
14,5,1992,18,18
15,5,1992,17.2,17
16,5,1992,18.8,18
17,5,1992,18.2,17.8
18,5,1992,18,17.6
19,5,1992,19.4,18
20,5,1992,18,18.2
21,5,1992,18,17.8
22,5,1992,15.8,15.8
23,5,1992,18.2,16
24,5,1992,18.6,18
25,5,1992,19.2,18.4
26,5,1992,19.4,19
27,5,1992,13.6,13.6
28,5,1992,13.2,13
29,5,1992,13,14
30,5,1992,11.4,11.6
31,5,1992,12.2,12.2
1,6,1992,17,14
2,6,1992,18.8,16.6
3,6,1992,18.4,17.4
4,6,1992,18.4,17.8
5,6,1992,17.6,18.2
6,6,1992,19.4,19
7,6,1992,20,19.2
8,6,1992,18.6,19
9,6,1992,16.8,16.4
10,6,1992,16.2,16.2
11,6,1992,17.2,16
12,6,1992,17,16
13,6,1992,18.4,17.2
14,6,1992,19,17
15,6,1992,18,17.2
16,6,1992,16.4,16.2
17,6,1992,17.4,16.6
18,6,1992,14.8,14.6
19,6,1992,15,14.4
20,6,1992,14.2,14.8
21,6,1992,16.8,15.2
22,6,1992,16,16.8
23,6,1992,16.2,17
24,6,1992,18.4,17.4
25,6,1992,17,16.8
26,6,1992,14.4,14.6
27,6,1992,15,15
28,6,1992,17.6,15.6
29,6,1992,18.6,17.4
30,6,1992,19.4,18.2
1,7,1992,15,14.6
2,7,1992,13.8,13.6
3,7,1992,16.2,16.4
4,7,1992,14.8,14.2
5,7,1992,13.2,13.6
6,7,1992,14.6,13.4
7,7,1992,15.6,13.4
8,7,1992,14.2,14.2
9,7,1992,15.6,14.4
10,7,1992,16.6,16.6
11,7,1992,18.4,18
12,7,1992,17,17.8
13,7,1992,17.2,16.6
14,7,1992,17,16.8
15,7,1992,15.2,15.6
16,7,1992,14.8,16
17,7,1992,15,14.8
18,7,1992,19.8,14.2
19,7,1992,18.8,18.8
20,7,1992,17.8,18
21,7,1992,15.2,16.6
22,7,1992,16.4,16.4
23,7,1992,16.4,16.8
24,7,1992,15,14.8
25,7,1992,14.2,13.6
26,7,1992,13.6,13.2
27,7,1992,10.6,12
28,7,1992,11,11.6
29,7,1992,12.4,11.4
30,7,1992,12.8,11.6
31,7,1992,11.8,11
1,8,1992,14.6,11.2
2,8,1992,15,14.4
3,8,1992,13.6,13.8
4,8,1992,12.8,13.4
5,8,1992,13.4,13.2
6,8,1992,12.8,14.4
7,8,1992,15,14.4
8,8,1992,14,13.8
9,8,1992,14.8,13.8
10,8,1992,16.2,14.8
11,8,1992,14.6,15.4
12,8,1992,14.2,15.6
13,8,1992,14.8,15.6
14,8,1992,12.4,15.6
15,8,1992,16.8,13.6
16,8,1992,14.6,15.2
17,8,1992,15.6,14
18,8,1992,12.4,12.2
19,8,1992,11.8,10.8
20,8,1992,11.2,11.2
21,8,1992,11.2,11.2
22,8,1992,14,10.8
23,8,1992,14.8,13.8
24,8,1992,14.2,13.4
25,8,1992,13,13
26,8,1992,13,13.4
27,8,1992,16,14.2
28,8,1992,14.8,14.4
29,8,1992,15,14.4
30,8,1992,14.8,11.4
31,8,1992,11.8,14.4
1,9,1992,12.4,12
2,9,1992,15,13
3,9,1992,11,10.2
4,9,1992,10,10.6
5,9,1992,12.8,6.6
6,9,1992,11,9.8
7,9,1992,12,10.4
8,9,1992,11,10.8
9,9,1992,9.6,11
10,9,1992,10.4,10.4
11,9,1992,11.2,10.4
12,9,1992,13.2,13.2
13,9,1992,14.2,13.2
14,9,1992,11.2,10.6
15,9,1992,14.2,10.4
16,9,1992,16.2,14.4
17,9,1992,14.2,13.6
18,9,1992,12.8,13.2
19,9,1992,15,13.2
20,9,1992,14.8,11.8
21,9,1992,15.6,11
22,9,1992,14.8,14.6
23,9,1992,14.4,14.8
24,9,1992,13.2,13.2
25,9,1992,10.6,10.2
26,9,1992,12.6,9.4
27,9,1992,13.6,8.4
28,9,1992,13.2,13
29,9,1992,17.2,17.2
30,9,1992,17,16.8
1,10,1992,14.8,14
2,10,1992,15.8,12
3,10,1992,17.6,15.4
4,10,1992,18.6,17
5,10,1992,13,12.2
6,10,1992,11.6,10.4
7,10,1992,9.6,10
8,10,1992,11.8,9.8
9,10,1992,14,12.2
10,10,1992,15,14.6
11,10,1992,16,14.8
12,10,1992,17.6,16
13,10,1992,18.6,16.4
14,10,1992,17.8,17.6
15,10,1992,16.4,15.8
16,10,1992,17.2,16
17,10,1992,17,16.6
18,10,1992,16.6,16
19,10,1992,15.2,14.4
20,10,1992,14.2,13.8
21,10,1992,15.2,13.2
22,10,1992,13.2,13.2
23,10,1992,14.4,13.6
24,10,1992,15.2,14
25,10,1992,15,14.4
26,10,1992,17,14.4
27,10,1992,17,16
28,10,1992,16.8,15.6
29,10,1992,16,17.8
30,10,1992,17.2,16.6
31,10,1992,17,15.6
1,11,1992,17.2,16
2,11,1992,17.8,16.2
3,11,1992,18,16.4
4,11,1992,17.8,18.6
5,11,1992,18.6,18.4
6,11,1992,22,20.8
7,11,1992,17.8,16.4
8,11,1992,17.2,15.6
9,11,1992,13.4,12.2
10,11,1992,14.4,12
11,11,1992,15,13.6
12,11,1992,16.6,14.8
13,11,1992,18,16.8
14,11,1992,18,17.4
15,11,1992,17.8,17.4
16,11,1992,15.6,10.4
17,11,1992,17.2,15.4
18,11,1992,17.6,17.4
19,11,1992,17.2,16.8
20,11,1992,15.8,15.2
21,11,1992,14.2,14.8
22,11,1992,15.2,13.2
23,11,1992,18,18.4
24,11,1992,18.6,17.6
25,11,1992,16.4,16.2
26,11,1992,18.8,17.2
27,11,1992,20.8,19.4
28,11,1992,19.8,19.4
29,11,1992,19.2,19
30,11,1992,19.4,18.8
1,12,1992,18.4,18.6
2,12,1992,20.2,18.8
3,12,1992,14.4,14
4,12,1992,14.6,14.2
5,12,1992,17.4,15.4
6,12,1992,19,18
7,12,1992,20.4,20.4
8,12,1992,21.2,20.8
9,12,1992,20,19.6
10,12,1992,19.4,19
11,12,1992,18.4,17.8
12,12,1992,19.6,18.2
13,12,1992,18,17.2
14,12,1992,19.4,18.2
15,12,1992,20.8,19.8
16,12,1992,18.4,18
17,12,1992,18,12
18,12,1992,14.8,10.6
19,12,1992,15.4,14
20,12,1992,18.4,14.8
21,12,1992,19.6,18.2
22,12,1992,18.2,17.6
23,12,1992,18.6,18.6
24,12,1992,19.4,19.8
25,12,1992,19,19
26,12,1992,19.2,18.6
27,12,1992,19.6,18.6
28,12,1992,20.4,19.4
29,12,1992,18.4,18
30,12,1992,18,17.4
31,12,1992,15.6,16.2
1,1,1993,18.4,17.6
2,1,1993,18,17.8
3,1,1993,19,18.4
4,1,1993,20.8,18.2
5,1,1993,18.8,19
6,1,1993,20,19.6
7,1,1993,20.2,19.2
8,1,1993,18.4,18
9,1,1993,17,14
10,1,1993,16.8,16.6
11,1,1993,18,17
12,1,1993,18.2,19
13,1,1993,17.8,17.2
14,1,1993,17.8,17.4
15,1,1993,17,16.6
16,1,1993,14.8,15
17,1,1993,16.4,16.2
18,1,1993,20,18.8
19,1,1993,18,17
20,1,1993,17.8,17.4
21,1,1993,19.8,19.2
22,1,1993,20,19.8
23,1,1993,19,18.8
24,1,1993,16.4,15.4
25,1,1993,17,16
26,1,1993,16.4,16.6
27,1,1993,17,16.4
28,1,1993,19.6,18.6
29,1,1993,19,18.2
30,1,1993,20,19.2
31,1,1993,19.4,19.2
1,2,1993,18,17
2,2,1993,18.8,18.6
3,2,1993,19,19
4,2,1993,19.2,18.6
5,2,1993,20.6,19.6
6,2,1993,17.2,17.2
7,2,1993,15,15
8,2,1993,14.2,14.2
9,2,1993,16.6,15
10,2,1993,21,20.6
11,2,1993,20,20
12,2,1993,22.2,22.2
13,2,1993,21.2,21
14,2,1993,21.4,21.2
15,2,1993,20.4,20.4
16,2,1993,20.4,20.4
17,2,1993,19.8,19.8
18,2,1993,19.4,19.2
19,2,1993,19.6,19.2
20,2,1993,21,19
21,2,1993,19.8,19.4
22,2,1993,19.4,18.7
23,2,1993,19.2,18.6
24,2,1993,19.2,19
25,2,1993,19,18.6
26,2,1993,19.2,19.6
27,2,1993,20.8,21
28,2,1993,20.2,20.2
1,3,1993,21,20
2,3,1993,18.4,18.4
3,3,1993,18.4,17.8
4,3,1993,19.4,18.8
5,3,1993,18.8,18.6
6,3,1993,19.8,19.2
7,3,1993,19.8,19.6
8,3,1993,20.6,19.8
9,3,1993,20,19.4
10,3,1993,19.8,19.6
11,3,1993,19.2,18.4
12,3,1993,19.8,19.4
13,3,1993,21.4,20.8
14,3,1993,21.6,20.6
15,3,1993,19.8,18.8
16,3,1993,19.6,19
17,3,1993,19.4,19
18,3,1993,19,18.2
19,3,1993,19.2,19.2
20,3,1993,19.6,19.4
21,3,1993,21.8,20.2
22,3,1993,20,19.6
23,3,1993,20.6,20
24,3,1993,20.4,20.2
25,3,1993,21.2,20
26,3,1993,19.2,18.6
27,3,1993,18.4,17.2
28,3,1993,20,18.6
29,3,1993,19.2,19.2
30,3,1993,19,18.2
31,3,1993,20.6,19.8
1,4,1993,19,19.2
2,4,1993,20,19.4
3,4,1993,20,19.4
4,4,1993,19,17.8
5,4,1993,18.8,17.2
6,4,1993,17.4,16.8
7,4,1993,19,17
8,4,1993,18,17.4
9,4,1993,18.8,18
10,4,1993,19.8,19.2
11,4,1993,18.8,18
12,4,1993,20.2,17.6
13,4,1993,17.6,17.4
14,4,1993,21.4,18.4
15,4,1993,20.6,20.2
16,4,1993,21,20.6
17,4,1993,19.8,19.2
18,4,1993,20,19.8
19,4,1993,20,19.8
20,4,1993,19.2,19.2
21,4,1993,20,20.4
22,4,1993,20.4,20.2
23,4,1993,20,19.8
24,4,1993,19.8,18.4
25,4,1993,18.4,18
26,4,1993,19.6,18.2
27,4,1993,18.2,18.8
28,4,1993,18,17.4
29,4,1993,19.6,18
30,4,1993,18.8,18.6
1,5,1993,19.2,19
2,5,1993,18.8,18.6
3,5,1993,19,18.2
4,5,1993,17.8,17.4
5,5,1993,19,18.4
6,5,1993,18.6,18
7,5,1993,18,18.6
8,5,1993,19.2,19
9,5,1993,19.6,18.2
10,5,1993,20.6,18.6
11,5,1993,20.8,20
12,5,1993,19.4,19.2
13,5,1993,20,19.4
14,5,1993,20,19.2
15,5,1993,19.6,19
16,5,1993,18.4,17.4
17,5,1993,20.2,18.2
18,5,1993,20.2,18.8
19,5,1993,21.1,20.2
20,5,1993,20.2,20.4
21,5,1993,17.4,17.2
22,5,1993,16,15.6
23,5,1993,16,15.4
24,5,1993,17.8,16.6
25,5,1993,19,17.4
26,5,1993,18.2,17.8
27,5,1993,16.8,17.4
28,5,1993,16.2,16.6
29,5,1993,17.2,16.2
30,5,1993,18.6,17.6
31,5,1993,18.8,18
1,6,1993,19.6,18.2
2,6,1993,18,18
3,6,1993,19.8,18.2
4,6,1993,18.8,18.8
5,6,1993,16.4,15.4
6,6,1993,16.2,15
7,6,1993,15.8,15.4
8,6,1993,17,15.2
9,6,1993,18,16.6
10,6,1993,17.8,17.4
11,6,1993,17,17.6
12,6,1993,19,17.8
13,6,1993,18.2,17.6
14,6,1993,18,16.8
15,6,1993,16.4,16.4
16,6,1993,19.2,16
17,6,1993,16.6,16
18,6,1993,17,17
19,6,1993,15.2,15.2
20,6,1993,14.4,14.4
21,6,1993,15.2,14.2
22,6,1993,14.4,13.8
23,6,1993,13.6,13.4
24,6,1993,15.2,14.4
25,6,1993,18.8,15.6
26,6,1993,15.2,14.6
27,6,1993,14.8,14.2
28,6,1993,15.2,14.8
29,6,1993,16,15.8
30,6,1993,15.2,14.8
1,7,1993,13.8,13.4
2,7,1993,12.2,13
3,7,1993,13.4,13
4,7,1993,13.8,12.8
5,7,1993,14,12.6
6,7,1993,12.6,12
7,7,1993,12.6,12.6
8,7,1993,12.4,12.8
9,7,1993,14.2,12.6
10,7,1993,14,13
11,7,1993,16,14.2
12,7,1993,17.2,16.2
13,7,1993,17.6,16
14,7,1993,13.6,13
15,7,1993,14.4,13.4
16,7,1993,14,14.4
17,7,1993,16.8,15
18,7,1993,17.8,16
19,7,1993,17,15.8
20,7,1993,14.8,14.8
21,7,1993,14,13.2
22,7,1993,17.6,14.4
23,7,1993,14.6,13.6
24,7,1993,16,14
25,7,1993,13.6,12.4
26,7,1993,12.2,11
27,7,1993,11,10.8
28,7,1993,13.8,10.6
29,7,1993,12,12.8
30,7,1993,14.4,14.6
31,7,1993,11.6,11.4
1,8,1993,8.8,9
2,8,1993,7.6,8.8
3,8,1993,8.6,8.6
4,8,1993,9.4,10.4
5,8,1993,10.6,10.8
6,8,1993,10.4,11.8
7,8,1993,12,12
8,8,1993,10.6,10.6
9,8,1993,10,11.2
10,8,1993,10,11.6
11,8,1993,13,12.6
12,8,1993,12.4,14.4
13,8,1993,15,15.2
14,8,1993,18,16.6
15,8,1993,14,15.2
16,8,1993,13,13.8
17,8,1993,13,13.4
18,8,1993,16.6,13.2
19,8,1993,12,11.4
20,8,1993,12.4,11.6
21,8,1993,15,13
22,8,1993,13.8,14.6
23,8,1993,14,15
24,8,1993,12.4,13
25,8,1993,13,12.6
26,8,1993,9.6,9.6
27,8,1993,12.6,9.8
28,8,1993,15,12.4
29,8,1993,15.8,14.2
30,8,1993,14.4,14.2
31,8,1993,12.6,13
1,9,1993,11.4,13
2,9,1993,11.6,13.4
3,9,1993,12,12.4
4,9,1993,10.4,11.4
5,9,1993,13.6,11.6
6,9,1993,11.4,10.6
7,9,1993,11.2,10.4
8,9,1993,14,11.4
9,9,1993,14.8,14
10,9,1993,17,15.2
11,9,1993,8,12
12,9,1993,5,3.2
13,9,1993,10,3.8
14,9,1993,12.8,9.4
15,9,1993,16,14
16,9,1993,15.5,14.8
17,9,1993,12.8,13.2
18,9,1993,12.2,12.7
19,9,1993,13,12.4
20,9,1993,12.8,13
21,9,1993,14.2,13
22,9,1993,11,10.4
23,9,1993,9,7.6
24,9,1993,10.4,7.4
25,9,1993,13.2,10.4
26,9,1993,15,12.6
27,9,1993,15.1,14.4
28,9,1993,12.8,12
29,9,1993,13,12.4
30,9,1993,13,12.6
1,10,1993,9.8,9.2
2,10,1993,11.8,9
3,10,1993,11.6,9.8
4,10,1993,13.2,11.2
5,10,1993,16,12.6
6,10,1993,13.6,12.4
7,10,1993,13.8,14
8,10,1993,13,13
9,10,1993,13.6,13.4
10,10,1993,12,12.8
11,10,1993,13,13
12,10,1993,14.6,13.2
13,10,1993,20,17
14,10,1993,17.4,17.8
15,10,1993,18.6,17.6
16,10,1993,14.8,13.4
17,10,1993,12.4,12.2
18,10,1993,15.6,12.4
19,10,1993,17.6,16.8
20,10,1993,18.4,17.8
21,10,1993,16.4,16.6
22,10,1993,16.8,16
23,10,1993,15,14.8
24,10,1993,13.8,12.4
25,10,1993,12.8,12.6
26,10,1993,14.6,12.8
27,10,1993,16.2,14.4
28,10,1993,15,13.4
29,10,1993,14.4,13.8
30,10,1993,13.6,13.4
31,10,1993,15.4,14.6
1,11,1993,17.8,17
2,11,1993,18.8,17.8
3,11,1993,16.8,15.6
4,11,1993,16.8,16
5,11,1993,16.6,17.4
6,11,1993,17.8,17.4
7,11,1993,15.8,15.4
8,11,1993,19,16.2
9,11,1993,15.8,15.2
10,11,1993,16,15.4
11,11,1993,18.4,16.2
12,11,1993,19.2,18.8
13,11,1993,18.2,17
14,11,1993,19.2,18
15,11,1993,18.2,17.6
16,11,1993,19.2,18.4
17,11,1993,16.8,15.8
18,11,1993,9.6,10
19,11,1993,13.6,9.8
20,11,1993,14.8,13.8
21,11,1993,17.4,14.6
22,11,1993,17,16
23,11,1993,20,18.6
24,11,1993,19.4,18.8
25,11,1993,18.6,19.4
26,11,1993,20.2,19.8
27,11,1993,18.4,18.4
28,11,1993,17.8,17.8
29,11,1993,18.6,17.4
30,11,1993,19.6,18.8
1,12,1993,19.4,19.2
2,12,1993,19.2,19.4
3,12,1993,21,20.4
4,12,1993,20.2,20
5,12,1993,18.6,19
6,12,1993,19,17.8
7,12,1993,20,18.6
8,12,1993,16.4,16.4
9,12,1993,15.4,15.4
10,12,1993,16.2,16.2
11,12,1993,17.8,16.8
12,12,1993,19,17
13,12,1993,20,20.8
14,12,1993,19.2,19.8
15,12,1993,18.2,18.4
16,12,1993,16,16.2
17,12,1993,18.2,18.2
18,12,1993,18.6,19.2
19,12,1993,18.2,18.4
20,12,1993,19.2,19.2
21,12,1993,17.2,17
22,12,1993,18.2,18.4
23,12,1993,17.6,17.8
24,12,1993,18,18.6
25,12,1993,19,18.8
26,12,1993,19.6,21
27,12,1993,22,21.2
28,12,1993,20.6,21
29,12,1993,21.6,21.6
30,12,1993,19.8,19.4
31,12,1993,21,21.4
1,1,1994,20.4,20
2,1,1994,17.6,17.2
3,1,1994,19,18.6
4,1,1994,20,19.6
5,1,1994,20.2,20.2
6,1,1994,20.8,20.4
7,1,1994,19.8,19.4
8,1,1994,20,19.8
9,1,1994,20.2,19.6
10,1,1994,16,15.6
11,1,1994,17,17.6
12,1,1994,21,21
13,1,1994,20.6,20.6
14,1,1994,21.6,21.2
15,1,1994,21,21
16,1,1994,18.8,19.4
17,1,1994,21.8,20.4
18,1,1994,20.6,20.4
19,1,1994,22,22.2
20,1,1994,20.6,18.8
21,1,1994,20.6,20.6
22,1,1994,21,20.4
23,1,1994,17.6,17.4
24,1,1994,20,19.2
25,1,1994,20.4,21
26,1,1994,21.6,22
27,1,1994,22,21.4
28,1,1994,21,21
29,1,1994,18.2,17.8
30,1,1994,19.8,18.8
31,1,1994,20.8,18.6
1,2,1994,18.4,18.6
2,2,1994,17.6,15.8
3,2,1994,16,16.2
4,2,1994,18.8,18.2
5,2,1994,18.6,18.2
6,2,1994,17.8,17.2
7,2,1994,20,17
8,2,1994,20.2,20
9,2,1994,18.6,18.8
10,2,1994,17.8,20
11,2,1994,16,15.6
12,2,1994,18.2,17.8
13,2,1994,18.2,17.6
14,2,1994,19,18.6
15,2,1994,19,17.8
16,2,1994,17.4,17.6
17,2,1994,17.2,17.4
18,2,1994,18.6,18.8
19,2,1994,18.8,18.8
20,2,1994,21,21
21,2,1994,17,16
22,2,1994,17.4,16.2
23,2,1994,18.6,17.6
24,2,1994,19,19
25,2,1994,18.2,18.6
26,2,1994,19,18.2
27,2,1994,18.4,17.8
28,2,1994,19.6,18.8
1,3,1994,20,19.6
2,3,1994,20.2,20.2
3,3,1994,20.8,20.8
4,3,1994,20,20.2
5,3,1994,21,21.6
6,3,1994,20,20.6
7,3,1994,20,20.8
8,3,1994,21.2,21
9,3,1994,21.2,21.2
10,3,1994,21.4,21.4
11,3,1994,20.4,20.4
12,3,1994,19,19
13,3,1994,19.8,20
14,3,1994,19.6,19.6
15,3,1994,19.6,20
16,3,1994,21,20.2
17,3,1994,19,20.4
18,3,1994,19.4,19.4
19,3,1994,21.2,21.4
20,3,1994,20.2,19.8
21,3,1994,21.6,20
22,3,1994,19,19
23,3,1994,18.2,18.4
24,3,1994,20.2,19.4
25,3,1994,19.4,20.8
26,3,1994,20,20.8
27,3,1994,19.8,20
28,3,1994,19.6,20.2
29,3,1994,20.4,18.8
30,3,1994,20,19.6
31,3,1994,21,21
1,4,1994,20.8,20.2
2,4,1994,21.8,21.2
3,4,1994,20.2,21.8
4,4,1994,19.6,19.4
5,4,1994,19.8,20.6
6,4,1994,20.2,21
7,4,1994,20.4,20.8
8,4,1994,20.2,20
9,4,1994,20.2,19.8
10,4,1994,19.2,18.6
11,4,1994,20.4,20
12,4,1994,21,21
13,4,1994,20,20
14,4,1994,18.6,18.4
15,4,1994,18,17.2
16,4,1994,17.8,17.6
17,4,1994,17,17.8
18,4,1994,17.6,17.6
19,4,1994,17.2,17.4
20,4,1994,19.4,18
21,4,1994,19.8,19.6
22,4,1994,19,18.2
23,4,1994,19.4,19
24,4,1994,18.8,18.4
25,4,1994,19.2,18.2
26,4,1994,18.6,18.4
27,4,1994,18.6,18.8
28,4,1994,19.2,19
29,4,1994,20.8,19.4
30,4,1994,20.2,20
1,5,1994,20.2,19.8
2,5,1994,20.4,20
3,5,1994,19.8,19.6
4,5,1994,18.4,18
5,5,1994,20.4,18.4
6,5,1994,20.6,20
7,5,1994,19.6,20
8,5,1994,18.8,19
9,5,1994,17,17.4
10,5,1994,17.8,17.2
11,5,1994,17.6,17.4
12,5,1994,18.6,19
13,5,1994,19,19.4
14,5,1994,17,17.6
15,5,1994,15.8,16
16,5,1994,15.2,15.4
17,5,1994,15.2,16
18,5,1994,14.8,16.2
19,5,1994,19.2,17
20,5,1994,11.8,11.8
21,5,1994,15,15.2
22,5,1994,15.4,15.4
23,5,1994,15.8,15.6
24,5,1994,17.4,16.6
25,5,1994,18.4,18.4
26,5,1994,18.2,18
27,5,1994,17.4,16.6
28,5,1994,15.7,16
29,5,1994,16,16.2
30,5,1994,18.8,17.2
31,5,1994,18.6,17.6
1,6,1994,17.2,17.4
2,6,1994,17.8,18
3,6,1994,18.8,18.4
4,6,1994,18,17.8
5,6,1994,19.8,19.4
6,6,1994,18.2,18.2
7,6,1994,17.2,17
8,6,1994,18,18.2
9,6,1994,18.2,17.4
10,6,1994,17.4,18.6
11,6,1994,17.2,18.6
12,6,1994,15.2,16.6
13,6,1994,17.2,17
14,6,1994,17,17.2
15,6,1994,16,17.2
16,6,1994,13.8,15
17,6,1994,16.8,15.2
18,6,1994,17.6,17.8
19,6,1994,16.2,17.6
20,6,1994,17.4,18
21,6,1994,16.4,16.2
22,6,1994,20,17
23,6,1994,15.4,16
24,6,1994,17.6,17
25,6,1994,16.6,16.4
26,6,1994,13,13.8
27,6,1994,12.8,13
28,6,1994,12,12.2
29,6,1994,10.8,11.4
30,6,1994,11.2,11.8
1,7,1994,12.6,12
2,7,1994,17.4,13.6
3,7,1994,17.6,17
4,7,1994,17.8,17.4
5,7,1994,16.2,16
6,7,1994,14.8,16
7,7,1994,16,16
8,7,1994,16.6,16.8
9,7,1994,15,15.4
10,7,1994,14,14.4
11,7,1994,14.6,14.6
12,7,1994,14.4,14.8
13,7,1994,14,15
14,7,1994,14,15.2
